Code,dnds,Gene,Species,Mutualist,Pair,Transition
Mimosa_aculeaticarpa,0.107156,OG0020133,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.107156,OG0020133,Mimosa_grahamii,F,a,loss
Senna_occidentalis,0.207599,OG0020133,Senna_occidentalis,F,d,gain
Senna_barclayana,0.107156,OG0020133,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.207599,OG0020133,Senna_didymobotrya,F,e,gain
Senna_italica,0.207599,OG0020133,Senna_italica,M,e,gain
Dalea_mollis1,0.107156,OG0020133,Dalea_mollis,F,b,loss
Dalea_mollissima,0.107156,OG0020133,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.207599,OG0020133,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.213665,OG0020135,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.193862,OG0020135,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.193862,OG0020135,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.193862,OG0020135,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.193862,OG0020135,Mimosa_grahamii,F,a,loss
Senna_occidentalis,0.213665,OG0020135,Senna_occidentalis,F,d,gain
Senna_barclayana,0.193862,OG0020135,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.213665,OG0020135,Senna_didymobotrya,F,e,gain
Senna_italica,0.213665,OG0020135,Senna_italica,M,e,gain
Dalea_mollis1,0.193862,OG0020135,Dalea_mollis,F,b,loss
Dalea_mollissima,0.193862,OG0020135,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.213665,OG0020135,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.289746,OG0020139,Dalea_mollis,F,b,loss
Senna_barclayana,0.289746,OG0020139,Senna_barclayana,M,d,gain
Senna_occidentalis,0.165277,OG0020139,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.165277,OG0020139,Senna_didymobotrya,F,e,gain
Senna_italica,0.165277,OG0020139,Senna_italica,M,e,gain
Calliandra_eriophylla,0.289746,OG0020139,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.289746,OG0020139,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.289746,OG0020139,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.289746,OG0020139,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.165277,OG0020139,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.165277,OG0020139,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.289746,OG0020139,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.109522,OG0020140,Dalea_mollis,F,b,loss
Senna_barclayana,0.109522,OG0020140,Senna_barclayana,M,d,gain
Senna_occidentalis,0.213583,OG0020140,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.213583,OG0020140,Senna_didymobotrya,F,e,gain
Senna_italica,0.213583,OG0020140,Senna_italica,M,e,gain
Peltophorum_africanum,0.213583,OG0020140,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.213583,OG0020140,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.109522,OG0020140,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.109522,OG0020140,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.109522,OG0020140,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.109522,OG0020140,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.109522,OG0020140,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.11524,OG0020143,Dalea_mollis,F,b,loss
Senna_barclayana,0.11524,OG0020143,Senna_barclayana,M,d,gain
Senna_occidentalis,0.162495,OG0020143,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.162495,OG0020143,Senna_didymobotrya,F,e,gain
Senna_italica,0.162495,OG0020143,Senna_italica,M,e,gain
Peltophorum_africanum,0.162495,OG0020143,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.162495,OG0020143,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.11524,OG0020143,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.11524,OG0020143,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.11524,OG0020143,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.11524,OG0020143,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.11524,OG0020143,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.0616423,OG0020145,Dalea_mollis,F,b,loss
Senna_barclayana,0.0616423,OG0020145,Senna_barclayana,M,d,gain
Senna_occidentalis,0.129739,OG0020145,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.129739,OG0020145,Senna_didymobotrya,F,e,gain
Senna_italica,0.129739,OG0020145,Senna_italica,M,e,gain
Calliandra_eriophylla,0.0616423,OG0020145,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0616423,OG0020145,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.0616423,OG0020145,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0616423,OG0020145,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.129739,OG0020145,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.129739,OG0020145,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.0616423,OG0020145,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.229406,OG0020151,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.116085,OG0020151,Senna_barclayana,M,d,gain
Senna_occidentalis,0.229406,OG0020151,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.229406,OG0020151,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.229406,OG0020151,Peltophorum_africanum,M,f,gain
Mimosa_aculeaticarpa,0.116085,OG0020151,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.116085,OG0020151,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.116085,OG0020151,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.116085,OG0020151,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.116085,OG0020151,Dalea_mollis,F,b,loss
Dalea_mollissima,0.116085,OG0020151,Dalea_mollissima,M,b,loss
Senna_italica,0.229406,OG0020151,Senna_italica,M,e,gain
Peltophorum_dubium,0.0913998,OG0020155,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.19567,OG0020155,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.19567,OG0020155,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.19567,OG0020155,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.19567,OG0020155,Mimosa_grahamii,F,a,loss
Senna_italica,0.0913998,OG0020155,Senna_italica,M,e,gain
Senna_didymobotrya,0.0913998,OG0020155,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.19567,OG0020155,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0913998,OG0020155,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.19567,OG0020155,Dalea_mollis,F,b,loss
Dalea_mollissima,0.19567,OG0020155,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.0913998,OG0020155,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.0513878,OG0020156,Dalea_mollis,F,b,loss
Calliandra_eriophylla,0.0513878,OG0020156,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0513878,OG0020156,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.164968,OG0020156,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.164968,OG0020156,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.0513878,OG0020156,Senna_barclayana,M,d,gain
Senna_occidentalis,0.164968,OG0020156,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.164968,OG0020156,Senna_didymobotrya,F,e,gain
Senna_italica,0.164968,OG0020156,Senna_italica,M,e,gain
Mimosa_aculeaticarpa,0.0513878,OG0020156,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0513878,OG0020156,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.0513878,OG0020156,Dalea_mollissima,M,b,loss
Senna_barclayana,0.159027,OG0020157,Senna_barclayana,M,d,gain
Senna_italica,0.11602,OG0020157,Senna_italica,M,e,gain
Senna_didymobotrya,0.11602,OG0020157,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.11602,OG0020157,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.11602,OG0020157,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.159027,OG0020157,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.159027,OG0020157,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.159027,OG0020157,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.159027,OG0020157,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.159027,OG0020157,Dalea_mollis,F,b,loss
Dalea_mollissima,0.159027,OG0020157,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.11602,OG0020157,Senna_occidentalis,F,d,gain
Senna_italica,0.429087,OG0020158,Senna_italica,M,e,gain
Senna_barclayana,0.10105600000000001,OG0020158,Senna_barclayana,M,d,gain
Senna_occidentalis,0.429087,OG0020158,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.10105600000000001,OG0020158,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.10105600000000001,OG0020158,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.10105600000000001,OG0020158,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.10105600000000001,OG0020158,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.429087,OG0020158,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.429087,OG0020158,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.10105600000000001,OG0020158,Dalea_mollis,F,b,loss
Dalea_mollissima,0.10105600000000001,OG0020158,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.429087,OG0020158,Senna_didymobotrya,F,e,gain
Calliandra_eriophylla,0.068224,OG0020159,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.068224,OG0020159,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.068224,OG0020159,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.068224,OG0020159,Senna_barclayana,M,d,gain
Senna_occidentalis,0.300215,OG0020159,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.300215,OG0020159,Senna_didymobotrya,F,e,gain
Senna_italica,0.300215,OG0020159,Senna_italica,M,e,gain
Dalea_mollis1,0.068224,OG0020159,Dalea_mollis,F,b,loss
Dalea_mollissima,0.068224,OG0020159,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.300215,OG0020159,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.300215,OG0020159,Peltophorum_africanum,M,f,gain
Calliandra_humilis,0.068224,OG0020159,Calliandra_humilis,F,c,loss
Senna_italica,0.146975,OG0020161,Senna_italica,M,e,gain
Senna_barclayana,0.0697444,OG0020161,Senna_barclayana,M,d,gain
Senna_occidentalis,0.146975,OG0020161,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.0697444,OG0020161,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.0697444,OG0020161,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.0697444,OG0020161,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0697444,OG0020161,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.146975,OG0020161,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.146975,OG0020161,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.0697444,OG0020161,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0697444,OG0020161,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.146975,OG0020161,Senna_didymobotrya,F,e,gain
Dalea_mollis1,0.224462,OG0020162,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.23634,OG0020162,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.23634,OG0020162,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.224462,OG0020162,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.224462,OG0020162,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.224462,OG0020162,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.224462,OG0020162,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.224462,OG0020162,Senna_barclayana,M,d,gain
Senna_occidentalis,0.23634,OG0020162,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.23634,OG0020162,Senna_didymobotrya,F,e,gain
Senna_italica,0.23634,OG0020162,Senna_italica,M,e,gain
Dalea_mollissima,0.224462,OG0020162,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.142831,OG0020164,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.142831,OG0020164,Senna_didymobotrya,F,e,gain
Senna_italica,0.142831,OG0020164,Senna_italica,M,e,gain
Mimosa_grahamii,0.104846,OG0020164,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.104846,OG0020164,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.104846,OG0020164,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.104846,OG0020164,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.142831,OG0020164,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.142831,OG0020164,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.104846,OG0020164,Dalea_mollis,F,b,loss
Dalea_mollissima,0.104846,OG0020164,Dalea_mollissima,M,b,loss
Senna_barclayana,0.104846,OG0020164,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.119742,OG0020167,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.173354,OG0020167,Senna_barclayana,M,d,gain
Senna_occidentalis,0.119742,OG0020167,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.119742,OG0020167,Senna_didymobotrya,F,e,gain
Senna_italica,0.119742,OG0020167,Senna_italica,M,e,gain
Mimosa_grahamii,0.173354,OG0020167,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.173354,OG0020167,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.173354,OG0020167,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.173354,OG0020167,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.173354,OG0020167,Dalea_mollis,F,b,loss
Dalea_mollissima,0.173354,OG0020167,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.119742,OG0020167,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.128918,OG0020170,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.128918,OG0020170,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.128918,OG0020170,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.123643,OG0020170,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.123643,OG0020170,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.128918,OG0020170,Senna_barclayana,M,d,gain
Senna_occidentalis,0.123643,OG0020170,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.123643,OG0020170,Senna_didymobotrya,F,e,gain
Senna_italica,0.123643,OG0020170,Senna_italica,M,e,gain
Dalea_mollis1,0.128918,OG0020170,Dalea_mollis,F,b,loss
Dalea_mollissima,0.128918,OG0020170,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.128918,OG0020170,Calliandra_humilis,F,c,loss
Senna_italica,0.140276,OG0020176,Senna_italica,M,e,gain
Senna_barclayana,0.270087,OG0020176,Senna_barclayana,M,d,gain
Senna_occidentalis,0.140276,OG0020176,Senna_occidentalis,F,d,gain
Mimosa_aculeaticarpa,0.270087,OG0020176,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.270087,OG0020176,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.270087,OG0020176,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.270087,OG0020176,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.140276,OG0020176,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.140276,OG0020176,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.270087,OG0020176,Dalea_mollis,F,b,loss
Dalea_mollissima,0.270087,OG0020176,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.140276,OG0020176,Senna_didymobotrya,F,e,gain
Senna_didymobotrya,0.47333,OG0020177,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.186367,OG0020177,Senna_barclayana,M,d,gain
Senna_occidentalis,0.47333,OG0020177,Senna_occidentalis,F,d,gain
Calliandra_humilis,0.186367,OG0020177,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.186367,OG0020177,Calliandra_eriophylla,M,c,loss
Mimosa_grahamii,0.186367,OG0020177,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.186367,OG0020177,Mimosa_aculeaticarpa,M,a,loss
Peltophorum_dubium,0.47333,OG0020177,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.47333,OG0020177,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.186367,OG0020177,Dalea_mollis,F,b,loss
Dalea_mollissima,0.186367,OG0020177,Dalea_mollissima,M,b,loss
Senna_italica,0.47333,OG0020177,Senna_italica,M,e,gain
Dalea_mollis1,0.284886,OG0020178,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.358726,OG0020178,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.358726,OG0020178,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.284886,OG0020178,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.284886,OG0020178,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.284886,OG0020178,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.284886,OG0020178,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.284886,OG0020178,Senna_barclayana,M,d,gain
Senna_occidentalis,0.358726,OG0020178,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.358726,OG0020178,Senna_didymobotrya,F,e,gain
Senna_italica,0.358726,OG0020178,Senna_italica,M,e,gain
Dalea_mollissima,0.284886,OG0020178,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.214268,OG0020182,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.214268,OG0020182,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.214268,OG0020182,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.153646,OG0020182,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.153646,OG0020182,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.153646,OG0020182,Senna_didymobotrya,F,e,gain
Senna_italica,0.153646,OG0020182,Senna_italica,M,e,gain
Senna_barclayana,0.214268,OG0020182,Senna_barclayana,M,d,gain
Senna_occidentalis,0.153646,OG0020182,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.214268,OG0020182,Dalea_mollis,F,b,loss
Dalea_mollissima,0.214268,OG0020182,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.214268,OG0020182,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.363247,OG0020183,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.454665,OG0020183,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.454665,OG0020183,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.454665,OG0020183,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.454665,OG0020183,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.363247,OG0020183,Senna_occidentalis,F,d,gain
Senna_barclayana,0.454665,OG0020183,Senna_barclayana,M,d,gain
Senna_italica,0.363247,OG0020183,Senna_italica,M,e,gain
Senna_didymobotrya,0.363247,OG0020183,Senna_didymobotrya,F,e,gain
Dalea_mollis1,0.454665,OG0020183,Dalea_mollis,F,b,loss
Dalea_mollissima,0.454665,OG0020183,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.363247,OG0020183,Peltophorum_africanum,M,f,gain
Dalea_mollissima,0.165688,OG0020184,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.313287,OG0020184,Senna_didymobotrya,F,e,gain
Senna_italica,0.313287,OG0020184,Senna_italica,M,e,gain
Senna_barclayana,0.165688,OG0020184,Senna_barclayana,M,d,gain
Senna_occidentalis,0.313287,OG0020184,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.313287,OG0020184,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.313287,OG0020184,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.165688,OG0020184,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.165688,OG0020184,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.165688,OG0020184,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.165688,OG0020184,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.165688,OG0020184,Dalea_mollis,F,b,loss
Dalea_mollis1,0.0738328,OG0020185,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.217564,OG0020185,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.217564,OG0020185,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.0738328,OG0020185,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0738328,OG0020185,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.0738328,OG0020185,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0738328,OG0020185,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.217564,OG0020185,Senna_didymobotrya,F,e,gain
Senna_italica,0.217564,OG0020185,Senna_italica,M,e,gain
Senna_barclayana,0.0738328,OG0020185,Senna_barclayana,M,d,gain
Senna_occidentalis,0.217564,OG0020185,Senna_occidentalis,F,d,gain
Dalea_mollissima,0.0738328,OG0020185,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.133737,OG0020188,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.0991831,OG0020188,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.0991831,OG0020188,Dalea_mollis,F,b,loss
Senna_occidentalis,0.133737,OG0020188,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0991831,OG0020188,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.133737,OG0020188,Senna_didymobotrya,F,e,gain
Senna_italica,0.133737,OG0020188,Senna_italica,M,e,gain
Mimosa_aculeaticarpa,0.0991831,OG0020188,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0991831,OG0020188,Mimosa_grahamii,F,a,loss
Calliandra_humilis,0.0991831,OG0020188,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.0991831,OG0020188,Calliandra_eriophylla,M,c,loss
Peltophorum_africanum,0.133737,OG0020188,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.15405,OG0020190,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.321402,OG0020190,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.321402,OG0020190,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.321402,OG0020190,Senna_didymobotrya,F,e,gain
Senna_italica,0.321402,OG0020190,Senna_italica,M,e,gain
Senna_barclayana,0.15405,OG0020190,Senna_barclayana,M,d,gain
Senna_occidentalis,0.321402,OG0020190,Senna_occidentalis,F,d,gain
Calliandra_eriophylla,0.15405,OG0020190,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.15405,OG0020190,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.15405,OG0020190,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.15405,OG0020190,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.15405,OG0020190,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.143901,OG0020191,Dalea_mollis,F,b,loss
Senna_didymobotrya,0.324756,OG0020191,Senna_didymobotrya,F,e,gain
Senna_italica,0.324756,OG0020191,Senna_italica,M,e,gain
Senna_barclayana,0.143901,OG0020191,Senna_barclayana,M,d,gain
Senna_occidentalis,0.324756,OG0020191,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.324756,OG0020191,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.324756,OG0020191,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.143901,OG0020191,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.143901,OG0020191,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.143901,OG0020191,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.143901,OG0020191,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.143901,OG0020191,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.264354,OG0020194,Dalea_mollis,F,b,loss
Calliandra_eriophylla,0.264354,OG0020194,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.264354,OG0020194,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.264354,OG0020194,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.264354,OG0020194,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.394759,OG0020194,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.394759,OG0020194,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.394759,OG0020194,Senna_didymobotrya,F,e,gain
Senna_italica,0.394759,OG0020194,Senna_italica,M,e,gain
Senna_barclayana,0.264354,OG0020194,Senna_barclayana,M,d,gain
Senna_occidentalis,0.394759,OG0020194,Senna_occidentalis,F,d,gain
Dalea_mollissima,0.264354,OG0020194,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.344034,OG0020196,Dalea_mollis,F,b,loss
Senna_barclayana,0.344034,OG0020196,Senna_barclayana,M,d,gain
Senna_occidentalis,0.324418,OG0020196,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.324418,OG0020196,Senna_didymobotrya,F,e,gain
Senna_italica,0.324418,OG0020196,Senna_italica,M,e,gain
Calliandra_eriophylla,0.344034,OG0020196,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.344034,OG0020196,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.344034,OG0020196,Mimosa_aculeaticarpa,M,a,loss
