Code,dnds,Gene,Species,Mutualist,Pair,Transition
Peltophorum_dubium_NODE_27170_length_1846_cov_120.144388_g14262_i0.p1,0.586251,OG0020105,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27215_length_1844_cov_5.447770_g14286_i0.p1,1e-4,OG0020183,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27302_length_1839_cov_136.774066_g4217_i2.p1,0.19233,OG0020331,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27318_length_1838_cov_246.608499_g8546_i1.p1,0.529797,OG0020099,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27477_length_1830_cov_74.763802_g13720_i1.p1,0.389154,OG0019877,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27511_length_1828_cov_315.675214_g7342_i2.p2,1.00678e-4,OG0020658,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27628_length_1823_cov_78.094286_g7247_i2.p1,1e-4,OG0020300,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27700_length_1820_cov_28.780195_g14477_i0.p1,0.186795,OG0020097,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_27812_length_1814_cov_719.437679_g12837_i2.p1,0.0692845,OG0020238,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28053_length_1802_cov_40.061307_g3513_i1.p1,0.121769,OG0020122,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28317_length_1790_cov_23.961561_g14764_i0.p1,0.326352,OG0020269,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28340_length_1788_cov_101.144606_g13677_i1.p1,999,OG0019804,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28350_length_1788_cov_33.848980_g14775_i0.p1,0.210346,OG0020209,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28435_length_1784_cov_21.660432_g14807_i0.p1,0.369869,OG0020290,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28780_length_1766_cov_1125.282339_g3143_i1.p1,1e-4,OG0019928,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_28929_length_1759_cov_6.119217_g15022_i0.p1,0.317984,OG0020191,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29323_length_1738_cov_83.146547_g15196_i0.p1,0.166507,OG0020271,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29634_length_1724_cov_188.467595_g8358_i1.p1,0.0577779,OG0020350,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29746_length_1719_cov_94.626367_g7246_i2.p1,0.160341,OG0020157,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29756_length_1719_cov_23.702916_g15391_i0.p1,0.172994,OG0020112,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29791_length_1717_cov_127.635645_g15407_i0.p1,999,OG0020407,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29919_length_1711_cov_491.445665_g2474_i8.p1,0.108023,OG0020535,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_29983_length_1708_cov_378.598777_g6730_i2.p1,0.339188,OG0020199,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_30059_length_1705_cov_185.093750_g7606_i1.p1,0.0659467,OG0020235,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_30217_length_1698_cov_15.316923_g14800_i1.p1,3.39122,OG0020260,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_30236_length_1697_cov_18.115764_g15584_i0.p1,0.721352,OG0020228,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_30733_length_1673_cov_97.063750_g15820_i0.p1,0.214753,OG0020230,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_30969_length_1660_cov_126.573409_g15922_i0.p1,0.178633,OG0020279,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31129_length_1652_cov_38.835972_g12928_i2.p1,0.265813,OG0020616,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31211_length_1648_cov_35.504127_g16027_i0.p1,0.353566,OG0020479,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31375_length_1640_cov_62.652202_g11703_i1.p1,0.0747394,OG0020155,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31473_length_1635_cov_411.649168_g15361_i1.p1,0.617331,OG0020256,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31587_length_1629_cov_39.319409_g16187_i0.p1,0.0645041,OG0019903,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31617_length_1627_cov_113.373874_g16203_i0.p1,0.123041,OG0020229,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3175_length_4364_cov_92.139828_g1538_i1.p1,0.473755,OG0020349,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_31863_length_1615_cov_693.587549_g16330_i0.p1,1.08671,OG0020335,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3204_length_4355_cov_19.599953_g1943_i0.p1,1.33874,OG0020100,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32247_length_1598_cov_16.326557_g16493_i0.p1,999,OG0020496,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3225_length_4347_cov_38.533692_g1956_i0.p1,0.475431,OG0020220,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32314_length_1595_cov_148.558476_g16527_i0.p1,999,OG0020403,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32408_length_1591_cov_116.502635_g950_i1.p1,0.311634,OG0020277,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32543_length_1585_cov_75.057540_g16618_i0.p1,999,OG0020111,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32567_length_1584_cov_40.580410_g16626_i0.p1,1.03943,OG0020207,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3261_length_4335_cov_10.923979_g1982_i0.p1,0.142087,OG0020259,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32610_length_1582_cov_48.423459_g10824_i1.p1,0.350839,OG0020240,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_32762_length_1574_cov_74.353098_g11222_i1.p1,0.889797,OG0020423,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_33255_length_1552_cov_15.609872_g16904_i0.p1,0.0802141,OG0020411,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_33340_length_1548_cov_68.187119_g16938_i0.p1,0.0886752,OG0020310,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_33619_length_1535_cov_35.211354_g17063_i0.p1,0.28312,OG0020294,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_33961_length_1520_cov_80.739461_g17220_i0.p1,1.17798,OG0020368,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_34239_length_1507_cov_28.578801_g17326_i0.p1,0.23668,OG0020378,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_34256_length_1505_cov_190.870112_g15715_i1.p1,999,OG0020442,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_34494_length_1495_cov_175.540788_g17437_i0.p1,0.719229,OG0020292,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_34740_length_1483_cov_30.390780_g17532_i0.p1,0.338986,OG0020178,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_34900_length_1475_cov_8.822397_g17604_i0.p1,0.250672,OG0020719,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_35149_length_1465_cov_6.557471_g17716_i0.p1,0.54394,OG0020399,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_35223_length_1461_cov_269.603746_g6410_i1.p1,0.245683,OG0020284,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3523_length_4243_cov_76.195923_g1441_i1.p1,0.213162,OG0020594,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_35268_length_1459_cov_258.064935_g17773_i0.p1,0.222935,OG0020371,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_35552_length_1444_cov_84.187454_g17882_i0.p1,0.0862035,OG0020358,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3623_length_4210_cov_42.546290_g2178_i0.p1,1e-4,OG0020637,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_36266_length_1412_cov_200.273338_g13550_i1.p1,0.124771,OG0020509,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3643_length_4204_cov_131.512467_g1650_i1.p1,0.422801,OG0020624,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_36459_length_1404_cov_86.538693_g7953_i3.p1,0.589144,OG0020445,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_36481_length_1403_cov_134.657895_g18294_i0.p1,0.241599,OG0020417,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_36540_length_1400_cov_143.024868_g18324_i0.p1,0.50741,OG0020443,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_36618_length_1396_cov_240.960695_g14406_i1.p1,999,OG0019915,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_36644_length_1395_cov_124.875189_g16515_i2.p1,0.0801288,OG0020397,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_3693_length_4186_cov_141.316557_g2216_i0.p1,0.157464,OG0020188,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_37226_length_1369_cov_12.788580_g18612_i0.p1,0.201169,OG0020461,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_37306_length_1365_cov_53.650929_g18653_i0.p1,0.150375,OG0020432,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_37328_length_1364_cov_395.894655_g14953_i1.p1,1e-4,OG0020454,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_37344_length_1364_cov_77.158017_g9769_i2.p1,0.102472,OG0020413,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_37456_length_1359_cov_76.968896_g18712_i0.p1,0.428617,OG0020154,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_37757_length_1346_cov_205.302435_g18859_i0.p1,15.7388,OG0020501,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38080_length_1331_cov_195.905405_g16267_i1.p1,0.0511393,OG0020367,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38129_length_1329_cov_32.726911_g16844_i1.p1,0.46081,OG0020485,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38284_length_1322_cov_170.738191_g4165_i1.p1,0.685574,OG0020486,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38409_length_1316_cov_1633.722446_g11683_i1.p1,0.205419,OG0020588,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38557_length_1310_cov_20.631366_g19218_i0.p1,0.613264,OG0020389,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38778_length_1300_cov_334.172779_g18059_i1.p1,208.354,OG0020314,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38835_length_1298_cov_21.500408_g19338_i0.p1,0.118948,OG0020452,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_38896_length_1295_cov_95.460720_g10354_i1.p1,0.171391,OG0019780,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39151_length_1284_cov_208.341866_g19478_i0.p1,0.253576,OG0019826,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39160_length_1284_cov_17.819983_g19480_i0.p1,999,OG0020507,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39238_length_1281_cov_5.533940_g19512_i0.p1,1e-4,OG0020524,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39419_length_1272_cov_98.356130_g19605_i0.p1,1e-4,OG0020574,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39563_length_1267_cov_79.501675_g9407_i1.p1,0.371275,OG0020513,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39665_length_1263_cov_21.427731_g19726_i0.p1,0.263012,OG0020549,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39738_length_1260_cov_25.684078_g19755_i0.p1,0.0981143,OG0020345,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39816_length_1256_cov_148.268808_g4259_i1.p1,0.384727,OG0020553,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_39970_length_1250_cov_10.134240_g19865_i0.p1,0.788763,OG0020025,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_40016_length_1248_cov_6.860426_g19889_i0.p1,999,OG0020536,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_40165_length_1241_cov_28.778253_g18506_i1.p1,0.41373,OG0020464,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4040_length_4086_cov_150.060304_g834_i1.p1,0.24709,OG0020276,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_40602_length_1222_cov_379.066144_g5320_i2.p1,0.246697,OG0020384,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4109_length_4069_cov_211.062813_g196_i1.p1,0.166958,OG0020291,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41135_length_1200_cov_59.992902_g20403_i0.p1,999,OG0020566,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41360_length_1191_cov_54.858676_g20308_i1.p1,0.201907,OG0020585,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41399_length_1189_cov_196.827061_g13474_i1.p1,0.504122,OG0020441,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41615_length_1181_cov_25.503610_g20632_i0.p1,0.460163,OG0020475,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41795_length_1173_cov_205.641818_g12853_i1.p1,0.447119,OG0020492,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41870_length_1170_cov_99.505014_g907_i2.p1,999,OG0020546,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41894_length_1169_cov_42.243613_g20778_i0.p1,0.346075,OG0020468,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4190_length_4044_cov_114.544951_g1830_i1.p1,0.380806,OG0020054,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_41987_length_1165_cov_6.142857_g20821_i0.p1,0.494897,OG0020713,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_42103_length_1161_cov_4.744485_g20892_i0.p1,1e-4,OG0020491,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_42170_length_1158_cov_53.496774_g11093_i2.p1,1.55274,OG0020506,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_42218_length_1156_cov_50.755309_g11042_i2.p1,0.177034,OG0020532,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4282_length_4019_cov_186.495438_g2566_i0.p1,0.546264,OG0020422,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_42965_length_1123_cov_37.188571_g21333_i0.p1,0.272939,OG0020502,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_43036_length_1119_cov_314.132887_g21087_i1.p1,0.333311,OG0020579,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_43210_length_1112_cov_8.417709_g21456_i0.p1,0.135446,OG0020520,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4328_length_4007_cov_49.956533_g2590_i0.p1,0.767678,OG0020638,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_43383_length_1105_cov_54.820736_g21552_i0.p1,0.509884,OG0020643,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_43384_length_1105_cov_31.009690_g21553_i0.p1,1e-4,OG0020515,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_43691_length_1092_cov_82.813543_g21713_i0.p1,0.362332,OG0020578,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_43917_length_1082_cov_1127.773043_g9200_i2.p1,0.950972,OG0020622,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_44009_length_1079_cov_99.899602_g21880_i0.p1,0.244146,OG0020558,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_44544_length_1054_cov_17.551478_g15805_i1.p1,0.247643,OG0020572,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_44556_length_1053_cov_193.677551_g22174_i0.p1,0.13746,OG0020440,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_44820_length_1041_cov_611.611570_g11319_i1.p1,0.177502,OG0020533,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_45208_length_1026_cov_119.672613_g11484_i2.p1,0.256632,OG0020597,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_45418_length_1018_cov_58.605291_g22658_i0.p1,0.6436,OG0020324,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_45597_length_1012_cov_22.935037_g22758_i0.p1,0.107089,OG0020499,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4596_length_3949_cov_18.552116_g2758_i0.p1,0.250022,OG0020469,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_46001_length_996_cov_112.863489_g13400_i1.p1,0.229598,OG0020517,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_4610_length_3943_cov_452.170284_g2764_i0.p1,0.31555,OG0020661,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_46721_length_965_cov_41.218610_g23435_i0.p1,0.282934,OG0020693,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_46749_length_964_cov_22.674523_g4314_i1.p1,1e-4,OG0020626,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_46955_length_955_cov_69.479592_g23596_i0.p1,0.380669,OG0020568,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_47062_length_951_cov_10.732346_g23664_i0.p1,1e-4,OG0020649,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_47074_length_950_cov_195.896237_g6389_i1.p1,999,OG0020582,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_47233_length_943_cov_5.321839_g23777_i0.p1,0.236996,OG0020565,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_47748_length_922_cov_4.513545_g24105_i0.p1,0.693316,OG0020662,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_48253_length_900_cov_487.915357_g24426_i0.p1,0.283765,OG0020670,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_48679_length_883_cov_239.371605_g9765_i1.p1,999,OG0020466,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_49009_length_869_cov_368.477387_g19180_i1.p1,999,OG0020635,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_49064_length_867_cov_31.549118_g24977_i0.p1,999,OG0020642,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_49443_length_851_cov_23.332905_g13022_i1.p1,0.0998948,OG0020361,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_49609_length_845_cov_5.224093_g25337_i0.p1,1e-4,OG0020351,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_50568_length_803_cov_18.720548_g26042_i0.p1,999,OG0020602,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_50590_length_802_cov_59.259259_g26061_i0.p1,0.213657,OG0020627,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_50615_length_801_cov_13.682692_g26082_i0.p1,999,OG0020677,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_51224_length_777_cov_10.946023_g26557_i0.p1,999,OG0020625,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_51799_length_755_cov_17.922287_g27014_i0.p1,0.25459,OG0020652,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_5301_length_3773_cov_39.351351_g3163_i0.p1,0.0511764,OG0020406,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_5353_length_3761_cov_281.068872_g3189_i0.p1,0.162795,OG0020700,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_5447_length_3741_cov_103.273446_g2529_i1.p1,0.198245,OG0019898,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_54858_length_644_cov_21.633975_g29663_i0.p1,2.1113,OG0020681,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_5557_length_3716_cov_78.603898_g3298_i0.p1,0.127142,OG0020462,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_6007_length_3628_cov_57.246414_g3559_i0.p1,0.370199,OG0019756,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_6030_length_3623_cov_425.154648_g3574_i0.p1,0.35237,OG0020253,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_64490_length_426_cov_4.407932_g39091_i0.p1,0.661567,OG0020447,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_6573_length_3523_cov_62.305507_g2735_i1.p1,0.172219,OG0020070,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_6698_length_3504_cov_93.879335_g2993_i1.p1,0.0852547,OG0020663,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_6898_length_3472_cov_173.641954_g2753_i1.p1,1.52948,OG0020089,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7178_length_3428_cov_180.076006_g4262_i0.p2,1e-4,OG0020275,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7448_length_3383_cov_20.375831_g4417_i0.p1,0.0493949,OG0020601,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7492_length_3377_cov_146.513317_g833_i1.p1,0.131984,OG0020583,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7632_length_3356_cov_70.974718_g4536_i0.p1,0.137726,OG0020687,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7654_length_3353_cov_80.748780_g1681_i1.p1,0.238735,OG0020117,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7822_length_3326_cov_155.174608_g4658_i0.p1,0.297956,OG0019818,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_7843_length_3322_cov_186.596799_g4262_i1.p1,0.236478,OG0020610,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_8311_length_3259_cov_77.107345_g4933_i0.p1,0.451606,OG0020688,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_8338_length_3255_cov_62.838152_g4946_i0.p1,0.158212,OG0020744,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_8981_length_3165_cov_46.987387_g5307_i0.p1,0.174023,OG0019854,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_9427_length_3114_cov_440.700756_g5572_i0.p1,0.229521,OG0019968,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_9435_length_3114_cov_23.403486_g5576_i0.p1,0.239906,OG0020600,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_10008_length_2841_cov_407.480130_g5754_i0.p1,1e-4,OG0020700,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_10146_length_2828_cov_144.185844_g5838_i0.p1,1e-4,OG0019964,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_10492_length_2789_cov_64.662371_g6022_i0.p1,1e-4,OG0020449,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_10825_length_2754_cov_89.321149_g6211_i0.p1,1e-4,OG0019897,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_10880_length_2748_cov_58.281495_g6247_i0.p1,1e-4,OG0019876,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_10956_length_2740_cov_236.080990_g4427_i1.p1,1e-4,OG0019871,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_10997_length_2737_cov_37.005631_g6317_i0.p1,1e-4,OG0019888,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_11053_length_2732_cov_23.798420_g6350_i0.p1,1e-4,OG0019917,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_11126_length_2724_cov_88.651452_g5874_i1.p1,1e-4,OG0019898,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_11143_length_2722_cov_121.654587_g3798_i1.p1,1e-4,OG0019878,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_11219_length_2714_cov_245.832639_g5136_i1.p1,1e-4,OG0019850,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_11435_length_2693_cov_46.651145_g6108_i1.p1,1e-4,OG0019855,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_11596_length_2677_cov_36.856375_g5429_i1.p1,1e-4,OG0019984,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12061_length_2635_cov_270.493755_g2298_i1.p1,1e-4,OG0019978,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12142_length_2628_cov_41.904110_g6926_i0.p1,0.849225,OG0020060,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12308_length_2612_cov_60.378495_g5402_i1.p1,1e-4,OG0019851,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12486_length_2593_cov_1007.640476_g4260_i3.p1,1e-4,OG0019937,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12621_length_2583_cov_44.732669_g7184_i0.p1,1e-4,OG0020360,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12739_length_2573_cov_14.644800_g7250_i0.p1,1e-4,OG0020087,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12857_length_2561_cov_137.301447_g7305_i0.p1,1.09045,OG0019859,Senna_barclayana,M,d,gain
Senna_barclayana_NODE_12921_length_2554_cov_81.654172_g7349_i0.p1,1e-4,OG0019867,Senna_barclayana,M,d,gain
